family,L,PCR,order_churn,fill,cover_days,orders_per_year
Fixed order quantity (LN),28,0.024201795250539712,0.5406091370558376,1.0,11.978815939876085,12.002989536621824
Economic order quantity (LN),10,0.08544483581411204,0.6505190311418685,1.0,0.13951754933652544,47.46636771300449
Economic order quantity (LN),100,0.0745369844335871,0.6241674595623216,1.0,1.0259929795107672,42.01046337817638
Economic order quantity (LN),1000,0.05158504715373253,0.8078291814946619,1.0,6.550086156172515,20.186846038863976
Floating window (both),7,0.008180888535393706,0.6371681415929203,1.0,0.849718293664482,4.364723467862481
Floating window (both),14,0.008180888535393706,0.6923076923076923,1.0,1.038544581145478,3.819133034379671
Floating window (both),28,0.006817407112828087,0.7228915662650602,1.0,4.894983761974764,3.273542600896861
Floating window (both),56,0.0062492898534257475,0.9482758620689655,1.0,20.53436823431101,2.7279521674140508
Fixed order quantity (LN),7,0.008408135439154642,0.48366013071895425,1.0,2.0028490028489934,6.001494768310912
Fixed order quantity (LN),28,0.006476536757186684,0.41911764705882354,1.0,10.771159914657625,4.910313901345291
Economic order quantity (LN),10,0.009430746506078854,0.5424836601307189,1.0,0.0,6.001494768310912
Economic order quantity (LN),100,0.009203499602317918,0.5328947368421053,1.0,0.7321183228572146,6.001494768310912
Economic order quantity (LN),1000,0.006476536757186684,0.504424778761062,1.0,11.82461757452538,4.364723467862481
Floating window (both),7,0.005567549142142939,0.25654450261780104,1.0,0.669475019250804,7.638266068759342
Floating window (both),14,0.004204067719577321,0.20786516853932585,1.0,0.9707387779136659,7.0926756352765326
Floating window (both),28,0.004431314623338257,0.2805755395683453,1.0,5.875418443956324,5.4559043348281016
Floating window (both),56,0.006590160209067151,0.5742574257425742,0.9771182296308587,23.86363310481736,4.364723467862481
Fixed order quantity (LN),7,0.0062492898534257475,0.22448979591836735,1.0,14.000000000000005,9.820627802690582
Fixed order quantity (LN),28,0.00727190092034996,0.2711864406779661,1.0,8.578248856275735,8.729446935724962
Economic order quantity (LN),10,0.005681172594023407,0.20408163265306123,1.0,0.037911917655572065,9.820627802690582
Economic order quantity (LN),100,0.005340302238382002,0.22596153846153846,1.0,20.27595862505134,8.729446935724962
Economic order quantity (LN),1000,0.002386092489489831,0.3,1.0,73.32578533192712,2.7279521674140508
Floating window (both),7,0.007385524372230428,0.25096525096525096,1.0,6.294977014411823,10.911808669656203
Floating window (both),14,0.008294511987274173,0.3133047210300429,1.0,8.400033843810814,9.820627802690582
Floating window (both),28,0.008067265083513237,0.5259259259259259,1.0,18.77058473784129,5.4559043348281016
Floating window (both),56,0.006703783660947619,0.6020408163265306,1.0,34.145704000871355,3.819133034379671
Fixed order quantity (LN),7,0.01454380184069992,0.3099273607748184,1.0,5.35050906732098,17.458893871449924
Fixed order quantity (LN),28,0.014202931485058516,0.373134328358209,1.0,10.028513410609989,12.002989536621824
Economic order quantity (LN),10,0.008408135439154642,0.1791767554479419,1.0,5.57708194715875,17.458893871449924
Economic order quantity (LN),100,0.009203499602317918,0.2755102040816326,1.0,14.973373547709963,11.457399103139014
Economic order quantity (LN),1000,0.00488580843086013,0.41346153846153844,1.0,33.548504219896344,4.364723467862481
Floating window (both),7,0.0012498579706851495,0.0650887573964497,1.0,0.0,7.0926756352765326
Floating window (both),14,0.001590728326326554,0.11666666666666667,0.9781409388987197,3.221723966118585,4.910313901345291
Floating window (both),28,0.001931598681967958,0.17708333333333334,0.9781409388987197,8.039406218567523,3.819133034379671
Floating window (both),56,0.002499715941370299,0.24719101123595505,0.9781409388987197,15.799440907489513,3.819133034379671
Fixed order quantity (LN),7,0.006022042949664811,0.3136094674556213,1.0,0.0,7.0926756352765326
Fixed order quantity (LN),28,0.00852175889103511,0.44642857142857145,1.0,0.0,7.0926756352765326
Economic order quantity (LN),10,0.0012498579706851495,0.0650887573964497,1.0,0.538034714007459,7.0926756352765326
Economic order quantity (LN),100,0.0029542097488921715,0.19402985074626866,1.0,37.784644371660335,5.4559043348281016
Economic order quantity (LN),1000,0.0017043517782070218,0.42857142857142855,0.9962836762771934,135.64837060265913,1.0911808669656202
Floating window (both),7,0.004431314623338257,0.2932330827067669,1.0,0.7732436472346786,5.4559043348281016
Floating window (both),14,0.004772184978979662,0.35,1.0,1.362381664175386,4.910313901345291
Floating window (both),28,0.00488580843086013,0.45263157894736844,0.9888676364688186,3.222550035451274,3.819133034379671
Floating window (both),56,0.004999431882740598,0.5569620253164557,0.9997309272296128,9.220339787612229,3.273542600896861
Fixed order quantity (LN),7,0.005226678786501534,0.27218934911242604,1.0,14.0,7.0926756352765326
Fixed order quantity (LN),28,0.006817407112828087,0.36363636363636365,1.0,12.95117090184356,6.547085201793722
Economic order quantity (LN),10,0.004999431882740598,0.2603550295857988,1.0,0.0,7.0926756352765326
Economic order quantity (LN),100,0.003522327008294512,0.21232876712328766,1.0,6.8191783550703144,6.001494768310912
Economic order quantity (LN),1000,0.0028405862970117034,0.38461538461538464,1.0,78.09782700729113,2.1823617339312404
Floating window (both),7,0.0011362345188046814,0.0641025641025641,1.0,0.40697034064983084,6.001494768310912
Floating window (both),14,0.0021588455857288946,0.13286713286713286,1.0,1.7441586027849894,5.4559043348281016
Floating window (both),28,0.003522327008294512,0.26956521739130435,1.0,3.6365667687898466,4.910313901345291
Floating window (both),56,0.0021588455857288946,0.24050632911392406,0.9999333333194178,18.004477163042477,3.819133034379671
Fixed order quantity (LN),7,0.0029542097488921715,0.13903743315508021,1.0,14.000000000000004,7.0926756352765326
Fixed order quantity (LN),28,0.0032950801045335755,0.15508021390374332,1.0,14.000000000000004,7.0926756352765326
Economic order quantity (LN),10,0.002386092489489831,0.11229946524064172,1.0,0.0,7.0926756352765326
Economic order quantity (LN),100,0.0012498579706851495,0.07482993197278912,1.0,23.246952855754163,6.001494768310912
Economic order quantity (LN),1000,0.001931598681967958,0.3148148148148148,1.0,80.8475675871383,1.6367713004484306
Floating window (both),7,0.025792523576866264,0.8376383763837638,1.0,2.5598371217978455,11.457399103139014
Floating window (both),14,0.01636177707078741,0.9,1.0,8.714313695170352,6.547085201793722
Floating window (both),28,0.010453357573003069,0.9583333333333334,1.0,18.756072019124897,3.819133034379671
Floating window (both),56,0.006817407112828087,0.9230769230769231,1.0,26.749729319449877,3.273542600896861
Fixed order quantity (LN),7,0.03454152937166231,0.39225806451612905,1.0,4.60227823308075,29.46188340807175
Fixed order quantity (LN),28,0.01954323372344052,0.45866666666666667,1.0,22.578361940106166,12.548579970104633
Economic order quantity (LN),10,0.07419611407794569,0.7764565992865636,1.0,0.32771506623369945,35.46337817638266
Economic order quantity (LN),100,0.07033291671400978,0.7360285374554102,1.0,0.6186445279664735,35.46337817638266
Economic order quantity (LN),1000,0.06567435518691057,0.8989113530326595,1.0,6.7692807180197105,25.097159940209266
Floating window (both),7,0.004090444267696853,0.12371134020618557,1.0,0.2367072389493914,11.457399103139014
Floating window (both),14,0.004999431882740598,0.18032786885245902,1.0,2.1829667591999433,9.820627802690582
Floating window (both),28,0.006022042949664811,0.3136094674556213,1.0,9.113087900603496,7.0926756352765326
Floating window (both),56,0.007385524372230428,0.5327868852459017,0.9867715158494863,16.867662532623466,4.910313901345291
Fixed order quantity (LN),7,0.013748437677536644,0.3611940298507463,1.0,0.0,13.094170403587444
Fixed order quantity (LN),28,0.008749005794796046,0.2851851851851852,1.0,14.894725603245819,9.275037369207773
Economic order quantity (LN),10,0.004999431882740598,0.13095238095238096,1.0,0.0,13.094170403587444
Economic order quantity (LN),100,0.007612771275991364,0.29910714285714285,1.0,16.566616686144286,8.183856502242152
Economic order quantity (LN),1000,0.0030678332007726397,0.32926829268292684,1.0,47.96775306732882,3.273542600896861
Floating window (both),7,0.009089876150437451,0.22857142857142856,1.0,6.901914727026837,14.730941704035875
Floating window (both),14,0.009203499602317918,0.3446808510638298,1.0,10.391154767836385,9.820627802690582
Floating window (both),28,0.00977161686172026,0.5276073619631901,1.0,18.18739602721912,6.547085201793722
Floating window (both),56,0.008862629246676515,0.6902654867256637,1.0,28.070927818782366,3.819133034379671
Fixed order quantity (LN),7,0.019088739915918647,0.3010752688172043,1.0,7.021519918380908,23.460388639760836
Fixed order quantity (LN),28,0.02011135098284286,0.46578947368421053,1.0,13.79431513512233,13.094170403587444
Economic order quantity (LN),10,0.008180888535393706,0.1306715063520871,1.0,6.455825917511476,22.91479820627803
Economic order quantity (LN),100,0.018634246108396774,0.46458923512747874,1.0,15.155181150440734,13.094170403587444
Economic order quantity (LN),1000,0.009430746506078854,0.6194029850746269,1.0,29.111954714416548,4.364723467862481
Floating window (both),7,0.004999431882740598,0.2972972972972973,1.0,1.2790496420423256,5.4559043348281016
Floating window (both),14,0.004999431882740598,0.43564356435643564,1.0,4.534812367240972,3.819133034379671
Floating window (both),28,0.004090444267696853,0.46153846153846156,1.0,5.509428715658512,3.273542600896861
Floating window (both),56,0.00488580843086013,0.8269230769230769,1.0,20.61813799138375,2.1823617339312404
Fixed order quantity (LN),7,0.00965799340983979,0.40476190476190477,1.0,14.000000000000005,7.638266068759342
Fixed order quantity (LN),28,0.007385524372230428,0.3532608695652174,1.0,8.422311383840752,6.001494768310912
Economic order quantity (LN),10,0.006590160209067151,0.2761904761904762,1.0,0.0,7.638266068759342
Economic order quantity (LN),100,0.006476536757186684,0.3333333333333333,1.0,7.516132163828488,6.547085201793722
Economic order quantity (LN),1000,0.003863197363935916,0.4594594594594595,1.0,20.034619448333153,2.7279521674140508
Floating window (both),7,0.0062492898534257475,0.25,1.0,0.5523168908819133,9.275037369207773
Floating window (both),14,0.006135666401545279,0.3176470588235294,1.0,2.4854260089686098,7.0926756352765326
Floating window (both),28,0.006362913305306216,0.4028776978417266,1.0,5.710345462895557,6.001494768310912
Floating window (both),56,0.007385524372230428,0.5963302752293578,0.9971831602601295,13.453819891508115,4.910313901345291
Fixed order quantity (LN),7,0.013862061129417111,0.43109540636042404,1.0,0.0,12.002989536621824
Fixed order quantity (LN),28,0.008180888535393706,0.35121951219512193,1.0,12.825087194818167,7.638266068759342
Economic order quantity (LN),10,0.00727190092034996,0.22614840989399293,1.0,0.06776069436166803,12.002989536621824
Economic order quantity (LN),100,0.008635382342915578,0.3333333333333333,1.0,13.362120413813175,9.275037369207773
Economic order quantity (LN),1000,0.006022042949664811,0.5578947368421052,1.0,65.63587842222464,3.819133034379671
Floating window (both),7,0.007726394727871832,0.24285714285714285,1.0,0.7692985265855221,11.457399103139014
Floating window (both),14,0.007044654016589024,0.28703703703703703,1.0,2.367072389493914,8.729446935724962
Floating window (both),28,0.007385524372230428,0.42207792207792205,1.0,8.563528146397775,6.547085201793722
Floating window (both),56,0.006817407112828087,0.5555555555555556,1.0,19.564501012443717,4.910313901345291
Fixed order quantity (LN),7,0.013180320418134302,0.31868131868131866,1.0,0.8035714285714297,14.730941704035875
Fixed order quantity (LN),28,0.011475968639927281,0.36330935251798563,1.0,13.74647661755289,9.820627802690582
Economic order quantity (LN),10,0.0078400181797523,0.18956043956043955,1.0,0.11326022289579213,14.730941704035875
Economic order quantity (LN),100,0.009885240313600727,0.3118279569892473,1.0,11.59470792715655,10.911808669656203
Economic order quantity (LN),1000,0.006590160209067151,0.5178571428571429,1.0,49.044767225718566,3.819133034379671
Floating window (both),7,0.002613339393250767,0.1678832116788321,1.0,3.3521538252479957,6.001494768310912
Floating window (both),14,0.0032950801045335755,0.21323529411764705,1.0,3.3521538252479957,6.001494768310912
Floating window (both),28,0.003976820815816385,0.3465346534653465,1.0,6.866897676314716,4.364723467862481
Floating window (both),56,0.0027269628451312353,0.3582089552238806,0.9782937256114476,23.710212880412488,2.7279521674140508
Fixed order quantity (LN),7,0.0045449380752187254,0.19801980198019803,1.0,13.999999999999991,8.729446935724962
Fixed order quantity (LN),28,0.004317691171457789,0.18811881188118812,1.0,13.999999999999991,8.729446935724962
Economic order quantity (LN),10,0.0027269628451312353,0.1188118811881188,1.0,2.3449351030562844,8.729446935724962
Economic order quantity (LN),100,0.00363595046017498,0.1951219512195122,1.0,10.264676146430773,6.547085201793722
Economic order quantity (LN),1000,0.003181456652653108,0.39436619718309857,1.0,86.53887152997076,2.7279521674140508
Floating window (both),7,0.003749573912055448,0.16923076923076924,1.0,0.2945690084703538,8.183856502242152
Floating window (both),14,0.004658561527099194,0.24404761904761904,1.0,1.325560538116592,7.0926756352765326
Floating window (both),28,0.005681172594023407,0.38461538461538464,0.9904428153823631,5.151631013215885,5.4559043348281016
Floating window (both),56,0.004204067719577321,0.3557692307692308,0.9978738735211824,19.61880934245904,4.910313901345291
Fixed order quantity (LN),7,0.0054539256902624705,0.2171945701357466,1.0,14.0,9.275037369207773
Fixed order quantity (LN),28,0.008294511987274173,0.365,1.0,11.311808669656232,7.0926756352765326
Economic order quantity (LN),10,0.003976820815816385,0.1583710407239819,1.0,0.6696071747064917,9.275037369207773
Economic order quantity (LN),100,0.005113055334621066,0.25139664804469275,1.0,10.384381587848756,6.547085201793722
Economic order quantity (LN),1000,0.00181797523008749,0.27586206896551724,1.0,65.622494410477,2.1823617339312404
Floating window (both),7,0.005340302238382002,0.235,1.0,0.13389500385016082,7.638266068759342
Floating window (both),14,0.005681172594023407,0.25773195876288657,1.0,0.13389500385016082,7.638266068759342
Floating window (both),28,0.004431314623338257,0.2532467532467532,1.0,6.941955966552193,6.001494768310912
Floating window (both),56,0.005226678786501534,0.5227272727272727,0.9879610589706875,23.59084162914172,3.819133034379671
